2003,Top Ten,Elephant,,1,
2007,Best Director,No Country for Old Men,Joel and Ethan Coen,1,
2007,Best Director,Michael Clayton,Tony Gilroy,0,
2007,Best Director,Atonement,Joe Wright,0,
2007,Best Cinematography,The Assassination of Jesse James by the Coward Robert Ford,Roger Deakins,0,
2007,Best Cinematography,Atonement,Seamus McGarvey,0,
2007,Best Cinematography,Harry Potter and the Order of the Phoenix,Slawomir Idziak,0,
2007,Best Cinematography,Fracture,Kramer Morgenthau,0,
2007,Best Cinematography,No Country for Old Men,Roger Deakins,0,
2007,Best Cinematography,Sweeney Todd: The Demon Barber of Fleet Street,Dariusz Wolski,0,
2007,Best Cinematography,There Will Be Blood,Robert Elswit,1,
2007,Best Original Screenplay,Cassandra's Dream,Woody Allen,0,
2007,Best Original Screenplay,Juno,Diablo Cody,0,
2007,Best Original Screenplay,La Vie En Rose,Isabelle Sobelman|Olivier Dahan,0,
2007,Best Original Screenplay,Lars and the Real Girl,Nancy Oliver,1,
2007,Best Original Screenplay,Michael Clayton,Tony Gilroy,0,
2007,Best Original Screenplay,Rescue Dawn,Werner Herzog,0,
2007,Best Original Screenplay,Once,John Carney,0,
2007,Best Adapted Screenplay,The Assassination of Jesse James by the Coward Robert Ford,Andrew Dominik,0,
2007,Best Adapted Screenplay,Atonement,Christopher Hampton,0,
2007,Best Adapted Screenplay,The Counterfeiters,Stefan Ruzowitzky,0,
2007,Best Adapted Screenplay,Gone Baby Gone,Ben Affleck|Aaron Stockard,0,
2007,Best Adapted Screenplay,The Kite Runner,David Benioff,0,
2007,Best Adapted Screenplay,No Country for Old Men,Joel and Ethan Coen,1,
2007,Best Adapted Screenplay,There Will Be Blood,Paul Thomas Anderson,0,
2007,Best Adapted Screenplay,Zodiac,James Vanderbilt,0,
2007,Best Animated Feature,Beowulf,,0,
2007,Best Animated Feature,Ratatouille,,2,
2007,Best Animated Feature,Shrek the Third,,0,
2007,Best Animated Feature,The Simpsons: The Movie,,0,
2007,Best Animated Feature,Surf's Up,,2,
2007,Best Scene,The Assassination of Jesse James by the Coward Robert Ford,,0,The Assassination of Jesse James
2007,Best Scene,Harry Potter and the Order of the Phoenix,,0,The Duel of Dumbledore and Voldemort
2007,Best Scene,I Am Legend,,0,Looking for Sam
2007,Best Scene,Lars and the Real Girl,,0,We Do it For You
2007,Best Scene,No Country For Old Men,,1,The Gas Station Clerk
2007,Best Scene,There Will Be Blood,,0,Accepting the Blood
2007,Best Scene,There Will Be Blood,,0,Back to Perdition
2007,Worst Picture,Elizabeth: The Golden Age,,0,
2007,Worst Picture,I Am Legend,,0,
2007,Worst Picture,Meet the Robinsons,,0,
2007,Worst Picture,Number 23,,1,
2007,Worst Picture,Transformers,,0,
2008,"Top Ten","The Dark Knight",,1,
2008,"Top Ten","Wall-E",,2,
2008,"Top Ten","Doubt",,3,
2008,"Top Ten","Frost/Nixon",,4,
2008,"Top Ten","Chop Shop",,5,
2008,"Top Ten","The Curious Case of Benjamin Button",,6,
2008,"Top Ten","Gran Torino",,7,
2008,"Top Ten","Iron Man",,8,
2008,"Top Ten","Man on Wire|Encounters at the End of the World",,9,
2008,"Top Ten","Slumdog Millionaire",,10,
2008,"Top Ten","Chicago 10",,11,
2008,"Top Ten","I.O.U.S.A.",,12,
2008,"Top Ten","Changeling",,13,
2008,"Top Ten","Body of Lies",,14,
2008,"Top Ten","Frozen River",,15,
2008,"Best Picture","Chop Shop",,0,
2008,"Best Picture","The Dark Knight",,1,
2008,"Best Picture","Doubt",,0,
2008,"Best Picture","Frost/Nixon",,0,
2008,"Best Picture","Wall-E",,0,
2008,"Best Actor","Iron Man","Robert Downey Jr.",0,
2008,"Best Actor","In Bruges","Colin Farell",0,
2008,"Best Actor","Frost/Nixon","Frank Langella",0,
2008,"Best Actor","Doubt Phillip","Seymour Hoffman",1,
2008,"Best Actor","Chop Shop","Alejandro Polanco",0,
2008,"Best Actor","Frost/Nixon","Michael Sheen",0,
2008,"Best Actor","JVCD","Jean-Claude Van Damme",0,
2008,"Best Actress","The Curious Case of Benjamin Button","Cate Blanchett",0,
2008,"Best Actress","Under the Bombs","Nada Abou Farhat",0,
2008,"Best Actress","Rachel Getting Married","Anne Hathaway",0,
2008,"Best Actress","Changeling","Angelina Jolie",0,
2008,"Best Actress","Frozen River","Melissa Leo",0,
2008,"Best Actress","Doubt","Meryl Streep",1,
2008,"Best Supporting Actor","Tropic Thunder","Robert Downey Jr.",0,
2008,"Best Supporting Actor","The Dark Knight","Heath Ledger",1,
2008,"Best Supporting Actor","Changeling|Burn After Reading","John Malkovich",0,
2008,"Best Supporting Actor","Appaloosa","Viggo Mortenson",0,
2008,"Best Supporting Actor","Burn After Reading","Brad Pitt",0,
2008,"Best Supporting Actress","Doubt","Amy Adams",1,
2008,"Best Supporting Actress","Chop Shop","Isamar Gonzales",0,
2008,"Best Supporting Actress","The Curious Case of Benjamin Button","Taraji P. Henson",0,
2008,"Best Supporting Actress","Burn After Reading","Frances McDormand",0,
2008,"Best Supporting Actress","Burn After Reading","Tilda Swinton",0,
2008,"Best Director","Chop Shop","Ramin Bahrani",0,
2008,"Best Director","Slumdog Millionaire","Danny Boyle",0,
2008,"Best Director","The Curious Case of Benjamin Button","David Fincher",0,
2008,"Best Director","The Dark Knight","Christopher Nolan",1,
2008,"Best Director","Doubt","John Patrick Shanley",0,
2008,"Best Cinematography","Changeling","Tom Stern",0,
2008,"Best Cinematography","The Curious Case of Benjamin Button","Claudio Miranda",1,
2008,"Best Cinematography","The Dark Knight","Wally Pfister",0,
2008,"Best Cinematography","In Bruges","Eigil Bryld",0,
2008,"Best Cinematography","JCVD","Pierre-Yves Bastard",0,
2008,"Best Cinematography","Slumdog Millionaire","Anthony Dod Mantle",0,
2008,"Best Cinematography","Wall-E",,0,
2008,"Best Original Screenplay","Body of Lies","William Monahan",0,
2008,"Best Original Screenplay","The Dark Knight","Jonathan Nolan|Christopher Nolan",1,
2008,"Best Original Screenplay","Gran Torino","Nick Schenk",0,
2008,"Best Original Screenplay","Rachel Getting Married","Jenny Lumet",0,
2008,"Best Original Screenplay","Wall-E","Andrew Stanton|Jim Reardon",0,
2008,"Best Adapted Screenplay","The Curious Case of Benjamin Button","Eric Roth",0,
2008,"Best Adapted Screenplay","Doubt","John Patrick Shanley",0,
2008,"Best Adapted Screenplay","Frost/Nixon","Peter Morgan",1,
2008,"Best Adapted Screenplay","Slumdog Millionaire","Simon Beaufoy",0,
2008,"Best Scene","Appaloosa",,0,"Morning Coffee on the Porch"
2008,"Best Scene","The Dark Knight",,0,"Here's My Card"
2008,"Best Scene","Doubt",,1,"The Priest and the Principal"
2008,"Best Scene","Encounters at the End of the World",,0,"The Penguin"
2008,"Best Scene","Four Christmases",,0,"Spit-up"
2008,"Best Scene","Frost/Nixon",,0,"The Confession"
2008,"Best Scene","JCVD",,0,"The Monologue"
2008,"Best Scene","Man on Wire",,0,"Walking Across the Twin Towers"
2008,"Best Scene","Wall-E",,0,"Wall-E at Home"
2008,"Worst Picture","The Incredible Hulk",,0,
2008,"Worst Picture","Indiana Jones and the Kingdom of the Crystal Skull",,0,
2008,"Worst Picture","Mamma Mia!",,0,
2008,"Worst Picture","Space Chimps",,1,
2008,"Worst Picture","Wanted",,0,
2009,Top Ten,Moon,,1,
2009,Top Ten,The Hurt Locker,,2,
2009,Top Ten,Fantastic Mr. Fox,,3,
2009,Top Ten,Where the Wild Things Are,,4,
2009,Top Ten,Up,,5,
2009,Top Ten,Ponyo,,6,
2009,Top Ten,Inglorious Basterds,,7,
2009,Top Ten,The Informant!,,8,
2009,Top Ten,The September Issue,,9,
2009,Top Ten,Up in the Air,,10,
2009,Top Ten,The Cove,,11,
2009,Top Ten,A Christmas Carol,,12,
2009,Top Ten,Goodbye Solo,,13,
2009,Top Ten,Avatar,,14,
2009,Top Ten,The Road,,15,
2009,Best Picture,Fantastic Mr. Fox,,0,
2009,Best Picture,The Hurt Locker,,0,
2009,Best Picture,Moon,,1,
2009,Best Picture,Up,,0,
2009,Best Picture,Where the Wild Things Are,,0,
2009,Best Actor,Crazy Heart,Jeff Bridges,0,
2009,Best Actor,The Informant!,Matt Damon,0,
2009,Best Actor,Invictus,Morgan Freeman,0,
2009,Best Actor,That Evening Sun,Hal Holbrook,0,
2009,Best Actor,The Great Buck Howard,John Malkovich,0,
2009,Best Actor,The Road,Viggo Mortensen,0,
2009,Best Actor,The Hurt Locker,Jeremy Renner,0,
2009,Best Actor,Moon,Sam Rockwell,1,
2009,Best Actress,The Blind Side,Sandra Bullock,0,
2009,Best Actress,An Education,Carey Mulligan,0,
2009,Best Actress,Precious,Gadourey Sidibe,0,
2009,Best Actress,Julie & Julia,Meryl Streep,1,
2009,Best Supporting Actor,Invictus,Matt Damon,0,
2009,Best Supporting Actor,17 Again,Thomas Lennon,0,
2009,Best Supporting Actor,That Evening Sun,Ray McKinnon,0,
2009,Best Supporting Actor,The Lovely Bones,Stanley Tucci,0,
2009,Best Supporting Actor,Inglorious Basterds,Christoph Waltz,1,
2009,Best Supporting Actress,The White Ribbon,Leonie Benesch,0,
2009,Best Supporting Actress,Precious,Mariah Carey,0,
2009,Best Supporting Actress,Up in the Air,Anna Kendrick,0,
2009,Best Supporting Actress,Crazy Heart,Maggie Gyllenhaal,0,
2009,Best Supporting Actress,The White Ribbon,Susanne Lothar,0,
2009,Best Supporting Actress,Precious,Mo'Nique,1,
2009,Best Director,Fantastic Mr. Fox,Wes Anderson,0,
2009,Best Director,Moon,Duncan Jones,1,
2009,Best Director,Where the Wild Things Are,Spike Jonze,0,
2009,Best Director,Ponyo,Hayao Miyazaki,0,
2009,Best Director,Inglorious Basterds,Quentin Tarantino,0,
2009,Best Cinematography,Avatar,Mauro Fiore,1,
2009,Best Cinematography,A Christmas Carol,Robert Presley,0,
2009,Best Cinematography,Fantastic Mr. Fox,Tristan Oliver,0,
2009,Best Cinematography,Harry Potter and the Half-Blood Prince,Bruno Delbonnel,0,
2009,Best Cinematography,Inglorious Basterds,Robert Richardson,0,
2009,Best Cinematography,Moon,Gary Shaw,0,
2009,Best Cinematography,The Road,Javier Aguirresarobe,0,
2009,Best Cinematography,Where the Wild Things Are,Lance Acord,0,
2009,Best Cinematography,The White Ribbon,Christian Berger,0,
2009,Best Original Screenplay,Goodbye Solo,Ramin Bahrani|Bahareh Azimi,0,
2009,Best Original Screenplay,The Hurt Locker,Mark Boal,0,
2009,Best Original Screenplay,Inglorious Basterds,Quentin Tarantino,0,
2009,Best Original Screenplay,Moon,Nathan Parker,1,
2009,Best Original Screenplay,Up in the Air,Jason Reitman|Sheldon Turner,0,
2009,Best Adapted Screenplay,Crazy Heart,Scott Cooper,0,
2009,Best Adapted Screenplay,Fantastic Mr. Fox,Wes Anderson|Noah Baumbach,1,
2009,Best Adapted Screenplay,The Informant!,Scott Z. Burns,0,
2009,Best Adapted Screenplay,Julie & Julia,Nora Ephron,0,
2009,Best Adapted Screenplay,Where the Wild Things Are,Spike Jonze|Dave Eggers,0,
2009,Best Scene,Fantastic Mr. Fox,,0,The Rules of Whack-Bat
2009,Best Scene,Fanstastic Mr. Fox,,0,A Go-For-Broke Rescue Mission
2009,Best Scene,The Hurt Locker,,0,The Sniper Battle
2009,Best Scene,Inglorious Basterds,,1,Chapter 1
2009,Best Scene,The Lovely Bones,,0,Inside Mr. Harvey's House
2009,Best Scene,Moon,,0,Who Are You?
2009,Best Scene,The Road,,0,Using a Bullet
2009,Best Scene,Where the Wild Things Are,,0,The Dirt Clod Fight
2010,Top Ten,Shutter Island,,1,
2010,Top Ten,The King's Speech,,2,
2010,Top Ten,Exit Through the Gift Shop,,3,
2010,Top Ten,Inception,,4,
2010,Top Ten,Restrepo,,5,
2010,Top Ten,Catfish,,6,
2010,Top Ten,The Social Network,,7,
2010,Top Ten,The Tillman Story,,8,
2010,Top Ten,The Ghost Writer,,9,
2010,Top Ten,The Fighter,,10,
2010,Top Ten,Inside Job,,11,
2010,Top Ten,Last Train Home,,12,
2010,Top Ten,Waiting for Superman,,13,
2010,Top Ten,True Grit,,14,
2010,Top Ten,127 Hours,,15,
2010,Best Picture,Exit Through the Gift Shop,,0,
2010,Best Picture,Inception,,0,
2010,Best Picture,The King's Speech,,0,
2010,Best Picture,Restrepo,,0,
2010,Best Picture,Shutter Island,,1,
2010,Best Actor,True Grit,Jeff Bridges,0,
2010,Best Actor,Shutter Island,Leonardo DiCaprio,0,
2010,Best Actor,The Social Network,Jesse Eisenberg,0,
2010,Best Actor,The King's Speech,Colin Firth,1,
2010,Best Actor,127 Hours,James Franco,0,
2010,Best Actor,Blue Valentine,Ryan Gosling,0,
2010,Best Actor,Leaves of Grass,Ed Norton,0,
2010,Best Actor,The Fighter,Mark Wahlberg,0,
2010,Best Actress,The Kids Are All Right,Annette Bening,0,
2010,Best Actress,Winter's Bone,Jennifer Lawrence,0,
2010,Best Actress,The Kids Are All Right,Julianne Moore,0,
2010,Best Actress,Black Swan,Natalie Portman,1,
2010,Best Actress,True Grit,Hailee Steinfeld,0,
2010,Best Actress,Blue Valentine,Michelle Williams,0,
2010,Best Supporting Actor,The Fighter,Christian Bale,1,
2010,Best Supporting Actor,True Grit,Josh Brolin,0,
2010,Best Supporting Actor,True Grit,Matt Damon,0,
2010,Best Supporting Actor,Aice in Wonderland,Johnny Depp,0,
2010,Best Supporting Actor,The Social Network,Andrew Garfield,0,
2010,Best Supporting Actor,Winter's Bone,John Hawkes,0,
2010,Best Supporting Actor,True Grit,Barry Pepper,0,
2010,Best Supporting Actor,The Town,Jeremy Renner,0,
2010,Best Supporting Actor,The King's Speech,Geoffrey Rush,0,
2010,Best Supporting Actress,The Fighter,Amy Adams,0,
2010,Best Supporting Actress,The King's Speech,Helena Bonham Carter,0,
2010,Best Supporting Actress,The Fighter,Melissa Leo,0,
2010,Best Supporting Actress,The Town,Blake Lively,1,
2010,Best Supporting Actress,The Kids Are All Right,Mia Wasikowska,0,
2010,Best Director,The Social Network,David Fincher,0,
2010,Best Director,Restrepo,Tim Hetherington|Sebastian Junger,0,
2010,Best Director,The King's Speech,Tom Hooper,0,
2010,Best Director,Inception,Christopher Nolan,0,
2010,Best Director,Shutter Island,Martin Scorsese,1,
2010,Best Cinematography,Black Swan,Matthew Libatique,0,
2010,Best Cinematography,Blue Valentine,Andrij Parekh,0,
2010,Best Cinematography,The Ghost Writer,Pawel Edelman,0,
2010,Best Cinematography,Harry Potter and the Deathly Hollows Part 1,Eduardo Serra,0,
2010,Best Cinematography,The Illusionist,,0,
2010,Best Cinematography,Inception,Wally Pfister,0,
2010,Best Cinematography,The King's Speech,Danny Cohen,0,
2010,Best Cinematography,Shutter Island,Robert Richardson,1,
2010,Best Cinematography,True Grit,Roger Deakins,0,
2010,Best Original Screenplay,The Ghost Writer,Robert Harris|Roman Polanski,0,
2010,Best Original Screenplay,The Fighter,Scott Silver|Paul Tamasy|Eric Johnson,0,
2010,Best Original Screenplay,Inception,Christopher Nolan,1,
2010,Best Original Screenplay,The King's Speech,David Seidler,0,
2010,Best Original Screenplay,Toy Story 3,Michael Arndt,0,
2010,Best Adapted Screenplay,Green Zone,Brian Helgeland,0,
2010,Best Adapted Screenplay,Shutter Island,Laeta Kalogridis,2,
2010,Best Adapted Screenplay,The Social Network,Aaron Sorkin,2,
2010,Best Adapted Screenplay,True Grit,Joel and Ethan Coen,0,
2010,Best Adapted Screenplay,Winter's Bone,Debra Granik|Anne Rosellini,0,
2010,Best Scene,Animal Kingdom,,0,Breakdown in the Bathroom
2010,Best Scene,Harry Potter and the Deathly Hollows Part 1,,0,The Death of Dobby
2010,Best Scene,The King's Speech,,0,The Speech
2010,Best Scene,The King's Speech,,0,Teacher Meets Student
2010,Best Scene,Last Train Home,,0,Disrespecting the Father
2010,Best Scene,Never Let Me Go,,0,The Scream
2010,Best Scene,Shutter Island,,1,Questioning the Inmates
2010,Best Scene,The Social Network,,0,The Ambush
2010,Best Scene,The Social Network,,0,Opening Conversation
2010,Best Scene,True Grit,,0,Bargaining
2011,Top Ten,The Artist,,1,
2011,Top Ten,The Tree of Life,,2,
2011,Top Ten,Moneyball,,3,
2011,Top Ten,A Separation,,4,
2011,Top Ten,The Adventures of Tintin,,5,
2011,Top Ten,Paradise Lost 3: Purgatory,,6,
2011,Top Ten,Midnight in Paris,,7,
2011,Top Ten,Take Shelter,,8,
2011,Top Ten,The Descendants,,9,
2011,Top Ten,Margin Call,,10,
2011,Top Ten,Hugo,,11,
2011,Top Ten,Rango,,12,
2011,Top Ten,Bill Cunningham: New York,,13,
2011,Top Ten,The Ides of March,,14,
2011,Top Ten,Trust,,15,
2011,Best Picture,The Adventures of Tintin,,0,
2011,Best Picture,The Artist,,1,
2011,Best Picture,Moneyball,,0,
2011,Best Picture,A Separation,,0,
2011,Best Picture,The Tree of Life,,0,
2011,Best Actor,A Better Life,Demian Bichir,0,
2011,Best Actor,The Descendants,George Clooney,0,
2011,Best Actor,The Artist,Jean Dujardin,0,
2011,Best Actor,The Guard,Brendon Gleeson,0,
2011,Best Actor,Drive|The Ides of March,Ryan Gosling,0,
2011,Best Actor,Trust,Clive Owen,0,
2011,Best Actor,The Tree of Life|Moneyball,Brad Pitt,0,
2011,Best Actor,Take Shelter,Michael Shannon,0,
2011,Best Actress,The Artist,Berenice Bejo,0,
2011,Best Actress,Take Shelter,Jessica Chastain,0,
2011,Best Actress,The Help,Viola Davis,0,
2011,Best Actress,Trust,Liana Liberato,2,
2011,Best Actress,The Girl with the Dragon Tattoo,Rooney Mara,0,
2011,Best Actress,The Iron Lady,Meryl Streep,2,
2011,Best Actress,We Need to Talk About Kevin,Tilda Swinton,0,
2011,Best Supporting Actor,Midnight in Paris,Adrien Brody,0,
2011,Best Supporting Actor,Cowboys & Aliens,Paul Dano,0,
2011,Best Supporting Actor,Moneyball,Jonah Hill,0,
2011,Best Supporting Actor,Moneyball|The Ides of March,Phillip Seymour Hoffman,0,
2011,Best Supporting Actor,Contagion,Jude Law,0,
2011,Best Supporting Actor,Warrior,Nick Nolte,0,
2011,Best Supporting Actor,Harry Potter and the Deathly Hollows Part 2,Alan Rickman,1,
2011,Best Supporting Actress,The Tree of Life|The Help,Jessica Chastain,0,
2011,Best Supporting Actress,The Help,Bryce Dallas Howard,0,
2011,Best Supporting Actress,Trust,Catherine Keener,0,
2011,Best Supporting Actress,Bridesmaids,Melissa McCarthy,0,
2011,Best Supporting Actress,Albert Nobbs,Janet McTeer,0,
2011,Best Supporting Actress,The Help,Octavia Spencer,1,
2011,Best Supporting Actress,The Descendants,Shailene Woodley,0,
2011,Best Director,Midnight in Paris,Woody Allen,0,
2011,Best Director,A Separation,Asghar Farhadi,0,
2011,Best Director,The Artist,Michel Hazanavicius,2,
2011,Best Director,The Tree of Life,Terrence Malick,2,
2011,Best Director,Trust,David Schwimmer,0,
2011,Best Director,Hugo,Martin Scorsese,0,
2011,Best Cinematography,The Adventures of Tintin,Janusz Kaminski,0,
2011,Best Cinematography,The Artist,Guillaume Schiffman,0,
2011,Best Cinematography,The Girl with the Dragon Tattoo,Jeff Cronenweth,0,
2011,Best Cinematography,Harry Potter and the Deathly Hollows Part 2,Eduardo Serra,0,
2011,Best Cinematography,Hugo,Robert Richardson,1,
2011,Best Cinematography,Jane Eyre,Adriano Goldman,0,
2011,Best Cinematography,Melancholia,Manuel Alberto Claro,0,
2011,Best Cinematography,The Mill and the Cross,Lech Majewski|Adam Sikora,0,
2011,Best Cinematography,Midnight in Paris,Darius Khondji,0,
2011,Best Cinematography,Rango,,0,
2011,Best Cinematography,Sherlock Holmes: A Game of Shadows,Philippe Rousselot,0,
2011,Best Cinematography,The Tree of Life,Emmanuel Lubezki,0,
2011,Best Cinematography,War Horse,Janusz Kaminski,0,
2011,Best Original Screenplay,The Artist,Michel Hazanavicius,0,
2011,Best Original Screenplay,Margin Call,J.C. Chandor,0,
2011,Best Original Screenplay,Midnight in Paris,Woody Allen,0,
2011,Best Original Screenplay,Rango,John Logan,0,
2011,Best Original Screenplay,A Separation,Asghar Farhadi,1,
2011,Best Original Screenplay,Trust,Andy Bellin|Robert Festinger,0,
2011,Best Adapted Screenplay,The Adventures of Tintin,Steven Moffat|Edgar Wright|Joe Cornish,0,
2011,Best Adapted Screenplay,The Descendants,Alexander Payne|Nat Faxon|Jim Rash,0,
2011,Best Adapted Screenplay,The Help,Tate Taylor,0,
2011,Best Adapted Screenplay,The Ides of March,George Clooney|Grant Heslov|Beau Willimon,0,
2011,Best Adapted Screenplay,Hugo,John Logan,0,
2011,Best Adapted Screenplay,Moneyball,Steven Zaillian|Aaron Sorkin,1,
2011,Best Scene,The Adventures of Tintin,,0,The Motorbike Chase
2011,Best Scene,Bridesmaids,,0,Food Poisoning
2011,Best Scene,Cowboys & Aliens,,0,Percy's in Town
2011,Best Scene,"Crazy, Stupid, Love.",,0,Crossroads in the Backyard
2011,Best Scene,Drive,,0,Opening Drive
2011,Best Scene,Extremely Loud & Incredibly Close,,0,Can I Tell You My Story?
2011,Best Scene,Harry Potter and the Deathly Hollows Part 2,,1,Conversing with Griphook
2011,Best Scene,Moneyball,,0,Beane Interrogates Pete
2011,Best Scene,Rango,,0,Around the Campfire
2011,Best Scene,Sherlock Holmes: A Game of Shadows,,0,Escape Through the Forrest
2011,Best Scene,Super 8,,0,Midnight Shoot at the Train Station
2011,Best Scene,War Horse,,0,Horse in No Man's Land
2011,Best Scene,We Need to Talk About Kevin,,0,Why?
